# DC Glow Discharge Radial Solver — Air Plasma
# Cathode radius   : 23.145 mm
# Chamber radius   : 140.0 mm
# Current          : 20.00 mA
# Cathode voltage  : -550.0 V
# Pressure         : 0.0250 Torr
# Gas              : Air (80% N2 / 20% O2)
#
# Columns
#   r_m    — radial position [m]
#   r_mm   — radial position [mm]
#   ne_m3  — electron density [m^-3]
#   ne_cm3 — electron density [cm^-3]
#   ni_m3  — ion density [m^-3]
#   ni_cm3 — ion density [cm^-3]
#   Te_eV  — electron temperature [eV]
#   phi_V  — electric potential [V]
#   E_Vm   — radial electric field [V/m]
r_m,r_mm,ne_m3,ne_cm3,ni_m3,ni_cm3,Te_eV,phi_V,E_Vm
8.494050e-02,84.9405,1.240463e+16,1.240463e+10,1.261317e+16,1.261317e+10,1.2753,-181.4035,-3294.6814
8.523337e-02,85.2334,1.239157e+16,1.239157e+10,1.259904e+16,1.259904e+10,1.2749,-180.4386,-3294.6814
8.552624e-02,85.5262,1.237845e+16,1.237845e+10,1.258485e+16,1.258485e+10,1.2745,-179.4737,-3294.6814
8.581911e-02,85.8191,1.236527e+16,1.236527e+10,1.257061e+16,1.257061e+10,1.2740,-178.5088,-3294.6814
8.611198e-02,86.1120,1.235202e+16,1.235202e+10,1.255631e+16,1.255631e+10,1.2736,-177.5439,-3294.6814
8.640485e-02,86.4048,1.233871e+16,1.233871e+10,1.254195e+16,1.254195e+10,1.2732,-176.5789,-3294.6814
8.669772e-02,86.6977,1.232534e+16,1.232534e+10,1.252754e+16,1.252754e+10,1.2728,-175.6140,-3294.6814
8.699059e-02,86.9906,1.231191e+16,1.231191e+10,1.251308e+16,1.251308e+10,1.2724,-174.6491,-3294.6814
8.728346e-02,87.2835,1.229842e+16,1.229842e+10,1.249856e+16,1.249856e+10,1.2720,-173.6842,-3294.6814
8.757633e-02,87.5763,1.228487e+16,1.228487e+10,1.248398e+16,1.248398e+10,1.2717,-172.7193,-3294.6814
8.786920e-02,87.8692,1.227126e+16,1.227126e+10,1.246936e+16,1.246936e+10,1.2713,-171.7544,-3294.6814
8.816207e-02,88.1621,1.225759e+16,1.225759e+10,1.245468e+16,1.245468e+10,1.2709,-170.7895,-3294.6814
8.845494e-02,88.4549,1.224386e+16,1.224386e+10,1.243995e+16,1.243995e+10,1.2705,-169.8246,-3294.6814
8.874781e-02,88.7478,1.223008e+16,1.223008e+10,1.242517e+16,1.242517e+10,1.2701,-168.8596,-3294.6814
8.904068e-02,89.0407,1.221624e+16,1.221624e+10,1.241034e+16,1.241034e+10,1.2698,-167.8947,-3294.6814
8.933355e-02,89.3335,1.220234e+16,1.220234e+10,1.239546e+16,1.239546e+10,1.2694,-166.9298,-3294.6814
8.962642e-02,89.6264,1.218838e+16,1.218838e+10,1.238053e+16,1.238053e+10,1.2690,-165.9649,-3294.6814
8.991929e-02,89.9193,1.217437e+16,1.217437e+10,1.236554e+16,1.236554e+10,1.2687,-165.0000,-3294.6814
9.021216e-02,90.2122,1.216031e+16,1.216031e+10,1.235051e+16,1.235051e+10,1.2683,-164.0351,-3294.6814
9.050503e-02,90.5050,1.214618e+16,1.214618e+10,1.233543e+16,1.233543e+10,1.2680,-163.0702,-3294.6814
9.079789e-02,90.7979,1.213201e+16,1.213201e+10,1.232030e+16,1.232030e+10,1.2676,-162.1053,-3294.6814
9.109076e-02,91.0908,1.211778e+16,1.211778e+10,1.230513e+16,1.230513e+10,1.2673,-161.1404,-3294.6814
9.138363e-02,91.3836,1.210350e+16,1.210350e+10,1.228991e+16,1.228991e+10,1.2669,-160.1754,-3294.6814
9.167650e-02,91.6765,1.208917e+16,1.208917e+10,1.227463e+16,1.227463e+10,1.2666,-159.2105,-3294.6814
9.196937e-02,91.9694,1.207478e+16,1.207478e+10,1.225932e+16,1.225932e+10,1.2663,-158.2456,-3294.6814
9.226224e-02,92.2622,1.206034e+16,1.206034e+10,1.224395e+16,1.224395e+10,1.2659,-157.2807,-3294.6814
9.255511e-02,92.5551,1.204585e+16,1.204585e+10,1.222855e+16,1.222855e+10,1.2656,-156.3158,-3294.6814
9.284798e-02,92.8480,1.203131e+16,1.203131e+10,1.221309e+16,1.221309e+10,1.2653,-155.3509,-3294.6814
9.314085e-02,93.1409,1.201672e+16,1.201672e+10,1.219759e+16,1.219759e+10,1.2650,-154.3860,-3294.6814
9.343372e-02,93.4337,1.200208e+16,1.200208e+10,1.218205e+16,1.218205e+10,1.2646,-153.4211,-3294.6814
9.372659e-02,93.7266,1.198739e+16,1.198739e+10,1.216646e+16,1.216646e+10,1.2643,-152.4561,-3294.6814
9.401946e-02,94.0195,1.197265e+16,1.197265e+10,1.215083e+16,1.215083e+10,1.2640,-151.4912,-3294.6814
9.431233e-02,94.3123,1.195787e+16,1.195787e+10,1.213515e+16,1.213515e+10,1.2637,-150.5263,-3294.6814
9.460520e-02,94.6052,1.194303e+16,1.194303e+10,1.211944e+16,1.211944e+10,1.2634,-149.5614,-3294.6814
9.489807e-02,94.8981,1.192815e+16,1.192815e+10,1.210367e+16,1.210367e+10,1.2631,-148.5965,-3294.6814
9.519094e-02,95.1909,1.191321e+16,1.191321e+10,1.208787e+16,1.208787e+10,1.2628,-147.6316,-3294.6814
9.548381e-02,95.4838,1.189824e+16,1.189824e+10,1.207203e+16,1.207203e+10,1.2625,-146.6667,-3294.6814
9.577668e-02,95.7767,1.188321e+16,1.188321e+10,1.205614e+16,1.205614e+10,1.2622,-145.7018,-3294.6814
9.606955e-02,96.0695,1.186814e+16,1.186814e+10,1.204021e+16,1.204021e+10,1.2619,-144.7368,-3294.6814
9.636242e-02,96.3624,1.185302e+16,1.185302e+10,1.202424e+16,1.202424e+10,1.2616,-143.7719,-3294.6814
9.665529e-02,96.6553,1.183786e+16,1.183786e+10,1.200823e+16,1.200823e+10,1.2614,-142.8070,-3294.6814
9.694816e-02,96.9482,1.182265e+16,1.182265e+10,1.199218e+16,1.199218e+10,1.2611,-141.8421,-3294.6814
9.724103e-02,97.2410,1.180740e+16,1.180740e+10,1.197609e+16,1.197609e+10,1.2608,-140.8772,-3294.6814
9.753390e-02,97.5339,1.179210e+16,1.179210e+10,1.195996e+16,1.195996e+10,1.2605,-139.9123,-3294.6814
9.782677e-02,97.8268,1.177676e+16,1.177676e+10,1.194379e+16,1.194379e+10,1.2602,-138.9474,-3294.6814
9.811964e-02,98.1196,1.176138e+16,1.176138e+10,1.192759e+16,1.192759e+10,1.2600,-137.9825,-3294.6814
9.841251e-02,98.4125,1.174595e+16,1.174595e+10,1.191134e+16,1.191134e+10,1.2597,-137.0175,-3294.6814
9.870538e-02,98.7054,1.173048e+16,1.173048e+10,1.189506e+16,1.189506e+10,1.2594,-136.0526,-3294.6814
9.899825e-02,98.9982,1.171497e+16,1.171497e+10,1.187873e+16,1.187873e+10,1.2592,-135.0877,-3294.6814
9.929112e-02,99.2911,1.169941e+16,1.169941e+10,1.186237e+16,1.186237e+10,1.2589,-134.1228,-3294.6814
9.958398e-02,99.5840,1.168382e+16,1.168382e+10,1.184598e+16,1.184598e+10,1.2587,-133.1579,-3294.6814
9.987685e-02,99.8769,1.166818e+16,1.166818e+10,1.182954e+16,1.182954e+10,1.2584,-132.1930,-3294.6814
1.001697e-01,100.1697,1.165250e+16,1.165250e+10,1.181307e+16,1.181307e+10,1.2581,-131.2281,-3294.6814
1.004626e-01,100.4626,1.163678e+16,1.163678e+10,1.179657e+16,1.179657e+10,1.2579,-130.2632,-3294.6814
1.007555e-01,100.7555,1.162102e+16,1.162102e+10,1.178002e+16,1.178002e+10,1.2576,-129.2982,-3294.6814
1.010483e-01,101.0483,1.160522e+16,1.160522e+10,1.176344e+16,1.176344e+10,1.2574,-128.3333,-3294.6814
1.013412e-01,101.3412,1.158938e+16,1.158938e+10,1.174683e+16,1.174683e+10,1.2572,-127.3684,-3294.6814
1.016341e-01,101.6341,1.157350e+16,1.157350e+10,1.173018e+16,1.173018e+10,1.2569,-126.4035,-3294.6814
1.019269e-01,101.9269,1.155758e+16,1.155758e+10,1.171350e+16,1.171350e+10,1.2567,-125.4386,-3294.6814
1.022198e-01,102.2198,1.154163e+16,1.154163e+10,1.169678e+16,1.169678e+10,1.2564,-124.4737,-3294.6814
1.025127e-01,102.5127,1.152563e+16,1.152563e+10,1.168002e+16,1.168002e+10,1.2562,-123.5088,-3294.6814
1.028056e-01,102.8056,1.150960e+16,1.150960e+10,1.166324e+16,1.166324e+10,1.2560,-122.5439,-3294.6814
1.030984e-01,103.0984,1.149353e+16,1.149353e+10,1.164641e+16,1.164641e+10,1.2558,-121.5789,-3294.6814
1.033913e-01,103.3913,1.147742e+16,1.147742e+10,1.162956e+16,1.162956e+10,1.2555,-120.6140,-3294.6814
1.036842e-01,103.6842,1.146127e+16,1.146127e+10,1.161267e+16,1.161267e+10,1.2553,-119.6491,-3294.6814
1.039770e-01,103.9770,1.144509e+16,1.144509e+10,1.159575e+16,1.159575e+10,1.2551,-118.6842,-3294.6814
1.042699e-01,104.2699,1.142887e+16,1.142887e+10,1.157880e+16,1.157880e+10,1.2549,-117.7193,-3294.6814
1.045628e-01,104.5628,1.141262e+16,1.141262e+10,1.156181e+16,1.156181e+10,1.2546,-116.7544,-3294.6814
1.048556e-01,104.8556,1.139633e+16,1.139633e+10,1.154480e+16,1.154480e+10,1.2544,-115.7895,-3294.6814
1.051485e-01,105.1485,1.138000e+16,1.138000e+10,1.152775e+16,1.152775e+10,1.2542,-114.8246,-3294.6814
1.054414e-01,105.4414,1.136364e+16,1.136364e+10,1.151066e+16,1.151066e+10,1.2540,-113.8596,-3294.6814
1.057342e-01,105.7342,1.134724e+16,1.134724e+10,1.149355e+16,1.149355e+10,1.2538,-112.8947,-3294.6814
1.060271e-01,106.0271,1.133081e+16,1.133081e+10,1.147641e+16,1.147641e+10,1.2536,-111.9298,-3294.6814
1.063200e-01,106.3200,1.131434e+16,1.131434e+10,1.145923e+16,1.145923e+10,1.2534,-110.9649,-3294.6814
1.066129e-01,106.6129,1.129784e+16,1.129784e+10,1.144203e+16,1.144203e+10,1.2532,-110.0000,-3294.6814
1.069057e-01,106.9057,1.128130e+16,1.128130e+10,1.142479e+16,1.142479e+10,1.2530,-109.0351,-3294.6814
1.071986e-01,107.1986,1.126474e+16,1.126474e+10,1.140753e+16,1.140753e+10,1.2528,-108.0702,-3294.6814
1.074915e-01,107.4915,1.124813e+16,1.124813e+10,1.139023e+16,1.139023e+10,1.2526,-107.1053,-3294.6814
1.077843e-01,107.7843,1.123150e+16,1.123150e+10,1.137291e+16,1.137291e+10,1.2524,-106.1404,-3294.6814
1.080772e-01,108.0772,1.121483e+16,1.121483e+10,1.135555e+16,1.135555e+10,1.2522,-105.1754,-3294.6814
1.083701e-01,108.3701,1.119813e+16,1.119813e+10,1.133817e+16,1.133817e+10,1.2520,-104.2105,-3294.6814
1.086629e-01,108.6629,1.118140e+16,1.118140e+10,1.132076e+16,1.132076e+10,1.2518,-103.2456,-3294.6814
1.089558e-01,108.9558,1.116463e+16,1.116463e+10,1.130332e+16,1.130332e+10,1.2516,-102.2807,-3294.6814
1.092487e-01,109.2487,1.114784e+16,1.114784e+10,1.128585e+16,1.128585e+10,1.2515,-101.3158,-3294.6814
1.095416e-01,109.5416,1.113101e+16,1.113101e+10,1.126835e+16,1.126835e+10,1.2513,-100.3509,-3294.6814
1.098344e-01,109.8344,1.111415e+16,1.111415e+10,1.125083e+16,1.125083e+10,1.2511,-99.3860,-3294.6814
1.101273e-01,110.1273,1.109726e+16,1.109726e+10,1.123328e+16,1.123328e+10,1.2509,-98.4211,-3294.6814
1.104202e-01,110.4202,1.108034e+16,1.108034e+10,1.121570e+16,1.121570e+10,1.2507,-97.4561,-3294.6814
1.107130e-01,110.7130,1.106339e+16,1.106339e+10,1.119809e+16,1.119809e+10,1.2506,-96.4912,-3294.6814
1.110059e-01,111.0059,1.104640e+16,1.104640e+10,1.118045e+16,1.118045e+10,1.2504,-95.5263,-3294.6814
1.112988e-01,111.2988,1.102939e+16,1.102939e+10,1.116279e+16,1.116279e+10,1.2502,-94.5614,-3294.6814
1.115916e-01,111.5916,1.101235e+16,1.101235e+10,1.114511e+16,1.114511e+10,1.2500,-93.5965,-3294.6814
1.118845e-01,111.8845,1.099528e+16,1.099528e+10,1.112739e+16,1.112739e+10,1.2499,-92.6316,-3294.6814
1.121774e-01,112.1774,1.097818e+16,1.097818e+10,1.110965e+16,1.110965e+10,1.2497,-91.6667,-3294.6814
1.124703e-01,112.4703,1.096105e+16,1.096105e+10,1.109189e+16,1.109189e+10,1.2495,-90.7018,-3294.6814
1.127631e-01,112.7631,1.094389e+16,1.094389e+10,1.107410e+16,1.107410e+10,1.2494,-89.7368,-3294.6814
1.130560e-01,113.0560,1.092671e+16,1.092671e+10,1.105628e+16,1.105628e+10,1.2492,-88.7719,-3294.6814
1.133489e-01,113.3489,1.090949e+16,1.090949e+10,1.103844e+16,1.103844e+10,1.2490,-87.8070,-3294.6814
1.136417e-01,113.6417,1.089225e+16,1.089225e+10,1.102057e+16,1.102057e+10,1.2489,-86.8421,-3294.6814
1.139346e-01,113.9346,1.087498e+16,1.087498e+10,1.100268e+16,1.100268e+10,1.2487,-85.8772,-3294.6814
1.142275e-01,114.2275,1.085768e+16,1.085768e+10,1.098476e+16,1.098476e+10,1.2486,-84.9123,-3294.6814
1.145203e-01,114.5203,1.084035e+16,1.084035e+10,1.096682e+16,1.096682e+10,1.2484,-83.9474,-3294.6814
1.148132e-01,114.8132,1.082300e+16,1.082300e+10,1.094885e+16,1.094885e+10,1.2483,-82.9825,-3294.6814
1.151061e-01,115.1061,1.080562e+16,1.080562e+10,1.093086e+16,1.093086e+10,1.2481,-82.0175,-3294.6814
1.153989e-01,115.3989,1.078821e+16,1.078821e+10,1.091285e+16,1.091285e+10,1.2480,-81.0526,-3294.6814
1.156918e-01,115.6918,1.077078e+16,1.077078e+10,1.089481e+16,1.089481e+10,1.2478,-80.0877,-3294.6814
1.159847e-01,115.9847,1.075332e+16,1.075332e+10,1.087675e+16,1.087675e+10,1.2477,-79.1228,-3294.6814
1.162776e-01,116.2776,1.073583e+16,1.073583e+10,1.085867e+16,1.085867e+10,1.2475,-78.1579,-3294.6814
1.165704e-01,116.5704,1.071832e+16,1.071832e+10,1.084056e+16,1.084056e+10,1.2474,-77.1930,-3294.6814
1.168633e-01,116.8633,1.070078e+16,1.070078e+10,1.082243e+16,1.082243e+10,1.2472,-76.2281,-3294.6814
1.171562e-01,117.1562,1.068322e+16,1.068322e+10,1.080428e+16,1.080428e+10,1.2471,-75.2632,-3294.6814
1.174490e-01,117.4490,1.066563e+16,1.066563e+10,1.078610e+16,1.078610e+10,1.2470,-74.2982,-3294.6814
1.177419e-01,117.7419,1.064802e+16,1.064802e+10,1.076790e+16,1.076790e+10,1.2468,-73.3333,-3294.6814
1.180348e-01,118.0348,1.063038e+16,1.063038e+10,1.074968e+16,1.074968e+10,1.2467,-72.3684,-3294.6814
1.183276e-01,118.3276,1.061271e+16,1.061271e+10,1.073144e+16,1.073144e+10,1.2465,-71.4035,-3294.6814
1.186205e-01,118.6205,1.059502e+16,1.059502e+10,1.071317e+16,1.071317e+10,1.2464,-70.4386,-3294.6814
1.189134e-01,118.9134,1.057731e+16,1.057731e+10,1.069488e+16,1.069488e+10,1.2463,-69.4737,-3294.6814
1.192063e-01,119.2063,1.055956e+16,1.055956e+10,1.067656e+16,1.067656e+10,1.2461,-68.5088,-3294.6814
1.194991e-01,119.4991,1.054180e+16,1.054180e+10,1.065823e+16,1.065823e+10,1.2460,-67.5439,-3294.6814
1.197920e-01,119.7920,1.052401e+16,1.052401e+10,1.063987e+16,1.063987e+10,1.2459,-66.5789,-3294.6814
1.200849e-01,120.0849,1.050619e+16,1.050619e+10,1.062148e+16,1.062148e+10,1.2458,-65.6140,-3294.6814
1.203777e-01,120.3777,1.048834e+16,1.048834e+10,1.060307e+16,1.060307e+10,1.2456,-64.6491,-3294.6814
1.206706e-01,120.6706,1.047047e+16,1.047047e+10,1.058463e+16,1.058463e+10,1.2455,-63.6842,-3294.6814
1.209635e-01,120.9635,1.045257e+16,1.045257e+10,1.056617e+16,1.056617e+10,1.2454,-62.7193,-3294.6814
1.212563e-01,121.2563,1.043464e+16,1.043464e+10,1.054767e+16,1.054767e+10,1.2453,-61.7544,-3294.6814
1.215492e-01,121.5492,1.041668e+16,1.041668e+10,1.052915e+16,1.052915e+10,1.2451,-60.7895,-3294.6814
1.218421e-01,121.8421,1.039868e+16,1.039868e+10,1.051059e+16,1.051059e+10,1.2450,-59.8246,-3294.6814
1.221349e-01,122.1349,1.038065e+16,1.038065e+10,1.049199e+16,1.049199e+10,1.2449,-58.8596,-3294.6814
1.224278e-01,122.4278,1.036258e+16,1.036258e+10,1.047335e+16,1.047335e+10,1.2448,-57.8947,-3294.6814
1.227207e-01,122.7207,1.034447e+16,1.034447e+10,1.045467e+16,1.045467e+10,1.2447,-56.9298,-3294.6814
1.230136e-01,123.0136,1.032631e+16,1.032631e+10,1.043594e+16,1.043594e+10,1.2446,-55.9649,-3294.6814
1.233064e-01,123.3064,1.030810e+16,1.030810e+10,1.041714e+16,1.041714e+10,1.2444,-55.0000,-3294.6814
1.235993e-01,123.5993,1.028983e+16,1.028983e+10,1.039828e+16,1.039828e+10,1.2443,-54.0351,-3294.6814
1.238922e-01,123.8922,1.027150e+16,1.027150e+10,1.037934e+16,1.037934e+10,1.2442,-53.0702,-3294.6814
1.241850e-01,124.1850,1.025308e+16,1.025308e+10,1.036031e+16,1.036031e+10,1.2441,-52.1053,-3294.6814
1.244779e-01,124.4779,1.023458e+16,1.023458e+10,1.034118e+16,1.034118e+10,1.2440,-51.1404,-3294.6814
1.247708e-01,124.7708,1.021598e+16,1.021598e+10,1.032192e+16,1.032192e+10,1.2439,-50.1754,-3294.6814
1.250636e-01,125.0636,1.019725e+16,1.019725e+10,1.030252e+16,1.030252e+10,1.2438,-49.2105,-3294.6814
1.253565e-01,125.3565,1.017838e+16,1.017838e+10,1.028295e+16,1.028295e+10,1.2437,-48.2456,-3294.6814
1.256494e-01,125.6494,1.015935e+16,1.015935e+10,1.026318e+16,1.026318e+10,1.2436,-47.2807,-3294.6814
1.259423e-01,125.9423,1.014012e+16,1.014012e+10,1.024318e+16,1.024318e+10,1.2435,-46.3158,-3294.6814
1.262351e-01,126.2351,1.012067e+16,1.012067e+10,1.022290e+16,1.022290e+10,1.2434,-45.3509,-3294.6814
1.265280e-01,126.5280,1.010095e+16,1.010095e+10,1.020229e+16,1.020229e+10,1.2433,-44.3860,-3294.6814
1.268209e-01,126.8209,1.008092e+16,1.008092e+10,1.018131e+16,1.018131e+10,1.2432,-43.4211,-3294.6814
1.271137e-01,127.1137,1.006052e+16,1.006052e+10,1.015988e+16,1.015988e+10,1.2430,-42.4561,-3294.6814
1.274066e-01,127.4066,1.003968e+16,1.003968e+10,1.013792e+16,1.013792e+10,1.2430,-41.4912,-3294.6814
1.276995e-01,127.6995,1.001834e+16,1.001834e+10,1.011536e+16,1.011536e+10,1.2429,-40.5263,-3294.6814
1.279923e-01,127.9923,9.996409e+15,9.996409e+09,1.009207e+16,1.009207e+10,1.2428,-39.5614,-3294.6814
1.282852e-01,128.2852,9.973785e+15,9.973785e+09,1.006795e+16,1.006795e+10,1.2427,-38.5965,-3294.6814
1.285781e-01,128.5781,9.950354e+15,9.950354e+09,1.004286e+16,1.004286e+10,1.2426,-37.6316,-3294.6814
1.288710e-01,128.8710,9.925985e+15,9.925985e+09,1.001664e+16,1.001664e+10,1.2425,-36.6667,-3294.6814
1.291638e-01,129.1638,9.900525e+15,9.900525e+09,9.989113e+15,9.989113e+09,1.2424,-35.7018,-3294.6814
1.294567e-01,129.4567,9.873802e+15,9.873802e+09,9.960073e+15,9.960073e+09,1.2423,-34.7368,-3294.6814
1.297496e-01,129.7496,9.845617e+15,9.845617e+09,9.929287e+15,9.929287e+09,1.2422,-33.7719,-3294.6814
1.300424e-01,130.0424,9.815745e+15,9.815745e+09,9.896492e+15,9.896492e+09,1.2421,-32.8070,-3294.6814
1.303353e-01,130.3353,9.783929e+15,9.783929e+09,9.861389e+15,9.861389e+09,1.2420,-31.8421,-3294.6814
1.306282e-01,130.6282,9.749879e+15,9.749879e+09,9.823638e+15,9.823638e+09,1.2419,-30.8772,-3294.6814
1.309210e-01,130.9210,9.713269e+15,9.713269e+09,9.782861e+15,9.782861e+09,1.2418,-29.9123,-3294.6814
1.312139e-01,131.2139,9.673727e+15,9.673727e+09,9.738628e+15,9.738628e+09,1.2417,-28.9474,-3294.6814
1.315068e-01,131.5068,9.630839e+15,9.630839e+09,9.690461e+15,9.690461e+09,1.2417,-27.9825,-3294.6814
1.317996e-01,131.7996,9.584140e+15,9.584140e+09,9.637823e+15,9.637823e+09,1.2416,-27.0175,-3294.6814
1.320925e-01,132.0925,9.533106e+15,9.533106e+09,9.580116e+15,9.580116e+09,1.2415,-26.0526,-3294.6814
1.323854e-01,132.3854,9.477156e+15,9.477156e+09,9.516672e+15,9.516672e+09,1.2414,-25.0877,-3294.6814
1.326783e-01,132.6783,9.415642e+15,9.415642e+09,9.446752e+15,9.446752e+09,1.2413,-24.1228,-3294.6814
1.329711e-01,132.9711,9.347842e+15,9.347842e+09,9.369534e+15,9.369534e+09,1.2412,-23.1579,-3294.6814
1.332640e-01,133.2640,9.272955e+15,9.272955e+09,9.284110e+15,9.284110e+09,1.2412,-22.1930,-3294.6814
1.335569e-01,133.5569,9.190096e+15,9.190096e+09,9.189477e+15,9.189477e+09,1.2411,-21.2281,-3294.6814
1.338497e-01,133.8497,9.098285e+15,9.098285e+09,9.084529e+15,9.084529e+09,1.2410,-20.2632,-3294.6814
1.341426e-01,134.1426,8.996441e+15,8.996441e+09,8.968053e+15,8.968053e+09,1.2409,-19.2982,-3294.6814
1.344355e-01,134.4355,8.883374e+15,8.883374e+09,8.838714e+15,8.838714e+09,1.2408,-18.3333,-3294.6814
1.347283e-01,134.7283,8.757775e+15,8.757775e+09,8.695054e+15,8.695054e+09,1.2408,-17.3684,-3294.6814
1.350212e-01,135.0212,8.618207e+15,8.618207e+09,8.535481e+15,8.535481e+09,1.2407,-16.4035,-3294.6814
1.353141e-01,135.3141,8.463095e+15,8.463095e+09,8.358261e+15,8.358261e+09,1.2406,-15.4386,-3294.6814
1.356070e-01,135.6070,8.290714e+15,8.290714e+09,8.161517e+15,8.161517e+09,1.2405,-14.4737,-3294.6814
1.358998e-01,135.8998,8.099176e+15,8.099176e+09,7.943220e+15,7.943220e+09,1.2405,-13.5088,-3294.6814
1.361927e-01,136.1927,7.886420e+15,7.886420e+09,7.701197e+15,7.701197e+09,1.2404,-12.5439,-3294.6814
1.364856e-01,136.4856,7.650194e+15,7.650194e+09,7.433139e+15,7.433139e+09,1.2403,-11.5789,-3294.6814
1.367784e-01,136.7784,7.388042e+15,7.388042e+09,7.136624e+15,7.136624e+09,1.2402,-10.6140,-3294.6814
1.370713e-01,137.0713,7.097289e+15,7.097289e+09,6.809162e+15,6.809162e+09,1.2402,-9.6491,-3294.6814
1.373642e-01,137.3642,6.775017e+15,6.775017e+09,6.448269e+15,6.448269e+09,1.2401,-8.6842,-3294.6814
1.376570e-01,137.6570,6.418049e+15,6.418049e+09,6.051602e+15,6.051602e+09,1.2400,-7.7193,-3294.6814
1.379499e-01,137.9499,6.022923e+15,6.022923e+09,5.617165e+15,5.617165e+09,1.2400,-6.7544,-3294.6814
1.382428e-01,138.2428,5.585874e+15,5.585874e+09,5.143650e+15,5.143650e+09,1.2399,-5.7895,-3294.6814
1.385357e-01,138.5357,5.102797e+15,5.102797e+09,4.630974e+15,4.630974e+09,1.2398,-4.8246,-3294.6814
1.388285e-01,138.8285,4.569225e+15,4.569225e+09,4.081136e+15,4.081136e+09,1.2398,-3.8596,-3294.6814
1.391214e-01,139.1214,3.980288e+15,3.980288e+09,3.499548e+15,3.499548e+09,1.2397,-2.8947,-3294.6814
1.394143e-01,139.4143,3.330687e+15,3.330687e+09,2.897130e+15,2.897130e+09,1.2396,-1.9298,-3294.6814
1.397071e-01,139.7071,2.614381e+15,2.614381e+09,2.293941e+15,2.293941e+09,1.2396,-0.9649,-3294.6814
1.400000e-01,140.0000,1.840423e+15,1.840423e+09,1.708052e+15,1.708052e+09,1.2395,0.0000,-3294.6814
